360,2011,9,ME,348
361,2011,10,ME,322
362,2011,11,ME,305
363,2011,12,ME,336
364,2012,1,ME,339
365,2012,2,ME,320
366,2012,3,ME,315
367,2012,4,ME,292
368,2012,5,ME,311
369,2012,6,ME,396
370,2012,7,ME,371
371,2012,8,ME,384
372,2012,9,ME,326
373,2012,10,ME,352
374,2012,11,ME,315
375,2012,12,ME,331
376,2013,1,ME,335
377,2013,2,ME,311
378,2013,3,ME,311
379,2013,4,ME,287
380,2013,5,ME,311
381,2013,6,ME,385
382,2013,7,ME,382
383,2013,8,ME,351
384,2013,9,ME,330
385,2013,10,ME,350
386,2013,11,ME,314
387,2013,12,ME,347
388,2014,1,ME,352
389,2014,2,ME,319
390,2014,3,ME,329
391,2014,4,ME,296
392,2014,5,ME,314
393,2014,6,ME,318
394,2014,7,ME,383
395,2014,8,ME,358
396,2014,9,ME,337
397,2014,10,ME,324
398,2014,11,ME,312
399,2014,12,ME,344
400,2015,1,ME,353
401,2015,2,ME,331
402,2015,3,ME,323
403,2015,4,ME,324
404,2015,5,ME,289
405,2015,6,ME,333
406,2015,7,ME,360
407,2015,8,ME,375
408,2015,9,ME,368
409,2015,10,ME,328
410,2015,11,ME,272
411,2015,12,ME,362
412,2016,1,ME,332
413,2016,2,ME,316
414,2016,3,ME,345
415,2016,4,ME,299
416,2016,5,ME,306
417,2016,6,ME,328
418,2016,7,ME,343
419,2016,8,ME,396
420,2016,9,ME,373
421,2016,10,ME,309
422,2016,11,ME,291
423,2016,12,ME,349
424,2017,1,ME,366
425,2017,2,ME,289
426,2017,3,ME,360
427,2017,4,ME,297
428,2017,5,ME,310
429,2017,6,ME,341
430,2017,7,ME,349
431,2017,8,ME,352
432,2017,9,ME,359
433,2017,10,ME,321
434,2017,11,ME,281
435,2017,12,ME,294
436,2018,1,ME,512
437,2018,2,ME,376
438,2018,3,ME,263
439,2018,4,ME,343
440,2018,5,ME,325
441,2018,6,ME,352
442,2018,7,ME,371
443,2018,8,ME,437
444,2018,9,ME,366
445,2018,10,ME,395
446,2018,11,ME,340
447,2018,12,ME,367
448,2019,1,ME,404
449,2019,2,ME,351
450,2019,3,ME,370
451,2019,4,ME,338
452,2019,5,ME,338
453,2019,6,ME,308
454,2019,7,ME,365
455,2019,8,ME,386
456,2019,9,ME,339
457,2019,10,ME,342
458,2019,11,ME,313
459,2019,12,ME,365
460,2020,1,ME,345
461,2020,2,ME,338
462,2020,3,ME,335
463,2020,4,ME,287
464,2001,1,MA,2032
465,2001,2,MA,1838
466,2001,3,MA,2016
467,2001,4,MA,1821
468,2001,5,MA,1962
469,2001,6,MA,2123
470,2001,7,MA,2142
471,2001,8,MA,2371
472,2001,9,MA,1929
473,2001,10,MA,2002
474,2001,11,MA,1878
475,2001,12,MA,2014
476,2002,1,MA,1975
477,2002,2,MA,1831
478,2002,3,MA,1948
479,2002,4,MA,1804
480,2002,5,MA,1893
481,2002,6,MA,1997
482,2002,7,MA,2273
483,2002,8,MA,2384
484,2002,9,MA,2046
485,2002,10,MA,2019
486,2002,11,MA,1983
487,2002,12,MA,2097
488,2003,1,MA,2278
489,2003,2,MA,1999
490,2003,3,MA,2117
491,2003,4,MA,1954
492,2003,5,MA,2027
493,2003,6,MA,2067
494,2003,7,MA,2453
495,2003,8,MA,2431
496,2003,9,MA,2051
497,2003,10,MA,2090
498,2003,11,MA,2005
499,2003,12,MA,2175
500,2004,1,MA,2346
501,2004,2,MA,2023
502,2004,3,MA,2120
503,2004,4,MA,1939
504,2004,5,MA,2123
505,2004,6,MA,2250
506,2004,7,MA,2352
507,2004,8,MA,2380
508,2004,9,MA,2158
509,2004,10,MA,2092
510,2004,11,MA,1971
511,2004,12,MA,2264
512,2005,1,MA,2145
513,2005,2,MA,2057
514,2005,3,MA,2174
515,2005,4,MA,1970
516,2005,5,MA,2001
517,2005,6,MA,2306
518,2005,7,MA,2576
519,2005,8,MA,2522
520,2005,9,MA,2249
521,2005,10,MA,2175
522,2005,11,MA,2028
523,2005,12,MA,2213
524,2006,1,MA,2332
525,2006,2,MA,1983
526,2006,3,MA,2346
527,2006,4,MA,1941
528,2006,5,MA,2095
529,2006,6,MA,2232
530,2006,7,MA,2515
531,2006,8,MA,2532
532,2006,9,MA,2112
533,2006,10,MA,2093
534,2006,11,MA,2019
535,2006,12,MA,2039
536,2007,1,MA,2230
537,2007,2,MA,2131
538,2007,3,MA,2260
539,2007,4,MA,2034
540,2007,5,MA,2191
541,2007,6,MA,2320
542,2007,7,MA,2483
543,2007,8,MA,2587
544,2007,9,MA,2287
545,2007,10,MA,2284
546,2007,11,MA,2081
547,2007,12,MA,2259
548,2008,1,MA,2286
549,2008,2,MA,2215
550,2008,3,MA,2111
551,2008,4,MA,2109
552,2008,5,MA,2096
553,2008,6,MA,2227
554,2008,7,MA,2516
555,2008,8,MA,2400
556,2008,9,MA,2401
557,2008,10,MA,2105
558,2008,11,MA,2072
559,2008,12,MA,2045
560,2009,1,MA,1606
561,2009,2,MA,1464
562,2009,3,MA,1457
563,2009,4,MA,1353
564,2009,5,MA,1428
565,2009,6,MA,1394
566,2009,7,MA,1564
567,2009,8,MA,1750
568,2009,9,MA,1433
569,2009,10,MA,1474
570,2009,11,MA,1362
571,2009,12,MA,1489
572,2010,1,MA,1486
573,2010,2,MA,1515
574,2010,3,MA,1444
575,2010,4,MA,1318
576,2010,5,MA,1463
577,2010,6,MA,1616
578,2010,7,MA,1751
579,2010,8,MA,1668
580,2010,9,MA,1591
581,2010,10,MA,1456
582,2010,11,MA,1408
583,2010,12,MA,1527
584,2011,1,MA,1522
585,2011,2,MA,1436
586,2011,3,MA,1457
587,2011,4,MA,1367
588,2011,5,MA,1354
589,2011,6,MA,1539
590,2011,7,MA,1718
591,2011,8,MA,1612
592,2011,9,MA,1508
593,2011,10,MA,1417
594,2011,11,MA,1352
595,2011,12,MA,1483
596,2012,1,MA,1495
597,2012,2,MA,1402
598,2012,3,MA,1404
599,2012,4,MA,1346
600,2012,5,MA,1410
601,2012,6,MA,1518
602,2012,7,MA,1673
603,2012,8,MA,1741
604,2012,9,MA,1480
605,2012,10,MA,1435
606,2012,11,MA,1369
607,2012,12,MA,1450
608,2013,1,MA,1501
609,2013,2,MA,1402
610,2013,3,MA,1430
611,2013,4,MA,1317
612,2013,5,MA,1370
613,2013,6,MA,1521
614,2013,7,MA,1795
615,2013,8,MA,1601
616,2013,9,MA,1514
617,2013,10,MA,1419
618,2013,11,MA,1384
619,2013,12,MA,1460
620,2014,1,MA,2240
621,2014,2,MA,2187
622,2014,3,MA,2167
623,2014,4,MA,2001
624,2014,5,MA,2002
625,2014,6,MA,2200
626,2014,7,MA,2400
627,2014,8,MA,2314
628,2014,9,MA,2304
629,2014,10,MA,2131
630,2014,11,MA,2046
631,2014,12,MA,2085
632,2015,1,MA,2228
633,2015,2,MA,2179
634,2015,3,MA,2163
635,2015,4,MA,2031
636,2015,5,MA,1999
637,2015,6,MA,2183
638,2015,7,MA,2417
639,2015,8,MA,2432
640,2015,9,MA,2331
641,2015,10,MA,2155
642,2015,11,MA,2003
643,2015,12,MA,2079
644,2016,1,MA,2223
645,2016,2,MA,2047
646,2016,3,MA,2141
647,2016,4,MA,1944
648,2016,5,MA,1965
649,2016,6,MA,2214
650,2016,7,MA,2373
651,2016,8,MA,2550
652,2016,9,MA,2297
653,2016,10,MA,2130
654,2016,11,MA,1991
655,2016,12,MA,2058
656,2017,1,MA,2183
657,2017,2,MA,1981
658,2017,3,MA,2185
659,2017,4,MA,1962
660,2017,5,MA,2012
661,2017,6,MA,2231
662,2017,7,MA,2455
663,2017,8,MA,2423
664,2017,9,MA,2190
665,2017,10,MA,2055
666,2017,11,MA,2083
667,2017,12,MA,2209
668,2018,1,MA,2239
669,2018,2,MA,2045
670,2018,3,MA,1995
671,2018,4,MA,1969
672,2018,5,MA,1998
673,2018,6,MA,2189
674,2018,7,MA,2454
675,2018,8,MA,2599
676,2018,9,MA,2294
677,2018,10,MA,2078
678,2018,11,MA,2018
679,2018,12,MA,2075
680,2019,1,MA,2235
681,2019,2,MA,1984
682,2019,3,MA,2014
683,2019,4,MA,1915
684,2019,5,MA,1921
685,2019,6,MA,2019
686,2019,7,MA,2407
687,2019,8,MA,2370
688,2019,9,MA,2027
689,2019,10,MA,1975
690,2019,11,MA,1977
691,2019,12,MA,2059
692,2020,1,MA,2114
693,2020,2,MA,2042
694,2020,3,MA,1911
695,2020,4,MA,1654
696,2001,1,NH,356
697,2001,2,NH,294
698,2001,3,NH,316
699,2001,4,NH,299
700,2001,5,NH,311
701,2001,6,NH,335
702,2001,7,NH,352
703,2001,8,NH,371
704,2001,9,NH,328
705,2001,10,NH,325
706,2001,11,NH,284
707,2001,12,NH,342
708,2002,1,NH,327
709,2002,2,NH,305
710,2002,3,NH,313
711,2002,4,NH,299
712,2002,5,NH,323
713,2002,6,NH,328
714,2002,7,NH,375
715,2002,8,NH,385
716,2002,9,NH,354
717,2002,10,NH,337
718,2002,11,NH,308
719,2002,12,NH,370
720,2003,1,NH,376
721,2003,2,NH,342
722,2003,3,NH,348
723,2003,4,NH,327
724,2003,5,NH,330
725,2003,6,NH,347
726,2003,7,NH,407
727,2003,8,NH,406
728,2003,9,NH,383
729,2003,10,NH,355
730,2003,11,NH,328
731,2003,12,NH,369
732,2004,1,NH,390
733,2004,2,NH,352
734,2004,3,NH,354
735,2004,4,NH,330
736,2004,5,NH,350
737,2004,6,NH,349
738,2004,7,NH,399
739,2004,8,NH,400
740,2004,9,NH,371
741,2004,10,NH,353
742,2004,11,NH,338
743,2004,12,NH,378
744,2005,1,NH,392
745,2005,2,NH,350
746,2005,3,NH,364
747,2005,4,NH,350
748,2005,5,NH,347
749,2005,6,NH,394
750,2005,7,NH,427
751,2005,8,NH,434
752,2005,9,NH,395
753,2005,10,NH,377
754,2005,11,NH,349
755,2005,12,NH,397
756,2006,1,NH,419
757,2006,2,NH,338
758,2006,3,NH,362
759,2006,4,NH,332
760,2006,5,NH,343
761,2006,6,NH,401
762,2006,7,NH,420
763,2006,8,NH,440
764,2006,9,NH,404
765,2006,10,NH,370
766,2006,11,NH,358
767,2006,12,NH,376
768,2007,1,NH,384
769,2007,2,NH,371
770,2007,3,NH,369
771,2007,4,NH,345
772,2007,5,NH,367
773,2007,6,NH,382
774,2007,7,NH,412
775,2007,8,NH,422
776,2007,9,NH,390
777,2007,10,NH,376
778,2007,11,NH,361
779,2007,12,NH,393
780,2008,1,NH,407
781,2008,2,NH,364
782,2008,3,NH,360
783,2008,4,NH,362
784,2008,5,NH,361
785,2008,6,NH,393
786,2008,7,NH,425
787,2008,8,NH,408
788,2008,9,NH,384
789,2008,10,NH,355
790,2008,11,NH,349
791,2008,12,NH,350
792,2009,1,NH,398
793,2009,2,NH,395
794,2009,3,NH,346
795,2009,4,NH,364
796,2009,5,NH,351
797,2009,6,NH,348
798,2009,7,NH,381
799,2009,8,NH,420
800,2009,9,NH,387
801,2009,10,NH,353
802,2009,11,NH,341
803,2009,12,NH,356
804,2010,1,NH,389
805,2010,2,NH,362
806,2010,3,NH,347
807,2010,4,NH,348
808,2010,5,NH,346
809,2010,6,NH,365
810,2010,7,NH,423
811,2010,8,NH,420
812,2010,9,NH,402
813,2010,10,NH,365
814,2010,11,NH,333
815,2010,12,NH,362
816,2011,1,NH,385
817,2011,2,NH,369
818,2011,3,NH,357
819,2011,4,NH,357
820,2011,5,NH,330
821,2011,6,NH,389
822,2011,7,NH,411
823,2011,8,NH,413
824,2011,9,NH,400
825,2011,10,NH,381
826,2011,11,NH,338
827,2011,12,NH,347
828,2012,1,NH,377
829,2012,2,NH,360
830,2012,3,NH,354
831,2012,4,NH,344
832,2012,5,NH,333
833,2012,6,NH,370
834,2012,7,NH,409
835,2012,8,NH,439
836,2012,9,NH,413
837,2012,10,NH,364
838,2012,11,NH,346
839,2012,12,NH,370
840,2013,1,NH,380
841,2013,2,NH,388
842,2013,3,NH,345
843,2013,4,NH,351
844,2013,5,NH,353
845,2013,6,NH,373
846,2013,7,NH,430
847,2013,8,NH,425
848,2013,9,NH,407
849,2013,10,NH,352
850,2013,11,NH,340
851,2013,12,NH,376
852,2014,1,NH,393
853,2014,2,NH,395
854,2014,3,NH,356
855,2014,4,NH,355
856,2014,5,NH,342
857,2014,6,NH,357
858,2014,7,NH,403
859,2014,8,NH,398
860,2014,9,NH,390
861,2014,10,NH,354
862,2014,11,NH,335
863,2014,12,NH,385
864,2015,1,NH,380
865,2015,2,NH,375
866,2015,3,NH,367
867,2015,4,NH,346
868,2015,5,NH,337
869,2015,6,NH,401
870,2015,7,NH,399
871,2015,8,NH,422
872,2015,9,NH,409
873,2015,10,NH,366
874,2015,11,NH,342
875,2015,12,NH,346
876,2016,1,NH,370
877,2016,2,NH,373
878,2016,3,NH,375
879,2016,4,NH,351
880,2016,5,NH,327
881,2016,6,NH,369
882,2016,7,NH,409
883,2016,8,NH,429
884,2016,9,NH,415
885,2016,10,NH,360
886,2016,11,NH,331
887,2016,12,NH,356
888,2017,1,NH,393
889,2017,2,NH,341
890,2017,3,NH,353
891,2017,4,NH,356
892,2017,5,NH,329
893,2017,6,NH,368
894,2017,7,NH,398
895,2017,8,NH,401
896,2017,9,NH,374
897,2017,10,NH,354
898,2017,11,NH,346
899,2017,12,NH,378
900,2018,1,NH,379
901,2018,2,NH,343
902,2018,3,NH,357
903,2018,4,NH,326
904,2018,5,NH,351
905,2018,6,NH,369
906,2018,7,NH,422
907,2018,8,NH,434
908,2018,9,NH,383
909,2018,10,NH,360
910,2018,11,NH,348
911,2018,12,NH,369
912,2019,1,NH,377
913,2019,2,NH,337
914,2019,3,NH,353
915,2019,4,NH,324
916,2019,5,NH,337
917,2019,6,NH,352
918,2019,7,NH,421
919,2019,8,NH,391
920,2019,9,NH,354
921,2019,10,NH,342
922,2019,11,NH,332
923,2019,12,NH,366
924,2020,1,NH,300
925,2020,2,NH,343
926,2020,3,NH,334
927,2020,4,NH,288
928,2001,1,RI,261
929,2001,2,RI,256
930,2001,3,RI,268
931,2001,4,RI,222
932,2001,5,RI,271
933,2001,6,RI,295
934,2001,7,RI,279
935,2001,8,RI,330
936,2001,9,RI,260
937,2001,10,RI,284
938,2001,11,RI,251
939,2001,12,RI,264
940,2002,1,RI,270
941,2002,2,RI,247
942,2002,3,RI,275
943,2002,4,RI,241
944,2002,5,RI,256
945,2002,6,RI,257
946,2002,7,RI,344
947,2002,8,RI,309
948,2002,9,RI,284
949,2002,10,RI,288
950,2002,11,RI,267
951,2002,12,RI,277
952,2003,1,RI,293
953,2003,2,RI,260
954,2003,3,RI,294
955,2003,4,RI,260
956,2003,5,RI,266
957,2003,6,RI,289
958,2003,7,RI,340
959,2003,8,RI,348
960,2003,9,RI,279
961,2003,10,RI,285
962,2003,11,RI,285
963,2003,12,RI,290
964,2004,1,RI,318
965,2004,2,RI,261
966,2004,3,RI,290
967,2004,4,RI,265
968,2004,5,RI,279
969,2004,6,RI,299
970,2004,7,RI,338
971,2004,8,RI,319
972,2004,9,RI,303
973,2004,10,RI,288
974,2004,11,RI,278
975,2004,12,RI,304
976,2005,1,RI,307
977,2005,2,RI,271
978,2005,3,RI,285
979,2005,4,RI,260
980,2005,5,RI,283
981,2005,6,RI,319
982,2005,7,RI,357
983,2005,8,RI,342
984,2005,9,RI,310
985,2005,10,RI,297
986,2005,11,RI,278
987,2005,12,RI,319
988,2006,1,RI,298
989,2006,2,RI,268
990,2006,3,RI,307
991,2006,4,RI,263
992,2006,5,RI,284
993,2006,6,RI,314
994,2006,7,RI,361
995,2006,8,RI,335
996,2006,9,RI,301
997,2006,10,RI,282
998,2006,11,RI,283
999,2006,12,RI,304
1000,2007,1,RI,285
1001,2007,2,RI,287
1002,2007,3,RI,302
1003,2007,4,RI,266
1004,2007,5,RI,300
1005,2007,6,RI,323
1006,2007,7,RI,341
1007,2007,8,RI,380
1008,2007,9,RI,293
1009,2007,10,RI,320
1010,2007,11,RI,294
1011,2007,12,RI,320
1012,2008,1,RI,300
1013,2008,2,RI,282
1014,2008,3,RI,284
1015,2008,4,RI,314
1016,2008,5,RI,286
1017,2008,6,RI,322
1018,2008,7,RI,379
1019,2008,8,RI,295
1020,2008,9,RI,311
1021,2008,10,RI,298
1022,2008,11,RI,330
1023,2008,12,RI,301
1024,2009,1,RI,333
1025,2009,2,RI,272
1026,2009,3,RI,344
1027,2009,4,RI,276
1028,2009,5,RI,321
1029,2009,6,RI,293
1030,2009,7,RI,322
1031,2009,8,RI,369
1032,2009,9,RI,261
1033,2009,10,RI,300
1034,2009,11,RI,280
1035,2009,12,RI,319
1036,2010,1,RI,286
1037,2010,2,RI,281
1038,2010,3,RI,291
1039,2010,4,RI,267
1040,2010,5,RI,298
1041,2010,6,RI,338
1042,2010,7,RI,369
1043,2010,8,RI,331
1044,2010,9,RI,326
1045,2010,10,RI,295
1046,2010,11,RI,287
1047,2010,12,RI,323
1048,2011,1,RI,298
1049,2011,2,RI,283
1050,2011,3,RI,299
1051,2011,4,RI,275
1052,2011,5,RI,280
1053,2011,6,RI,321
1054,2011,7,RI,375
1055,2011,8,RI,330
1056,2011,9,RI,301
1057,2011,10,RI,297
1058,2011,11,RI,293
1059,2011,12,RI,308
1060,2012,1,RI,280
1061,2012,2,RI,286
1062,2012,3,RI,286
1063,2012,4,RI,279
1064,2012,5,RI,295
1065,2012,6,RI,327
1066,2012,7,RI,356
1067,2012,8,RI,361
1068,2012,9,RI,291
1069,2012,10,RI,297
1070,2012,11,RI,284
1071,2012,12,RI,297
1072,2013,1,RI,305
1073,2013,2,RI,271
1074,2013,3,RI,309
1075,2013,4,RI,266
1076,2013,5,RI,290
1077,2013,6,RI,320
1078,2013,7,RI,402
1079,2013,8,RI,300
1080,2013,9,RI,313
1081,2013,10,RI,304
1082,2013,11,RI,292
1083,2013,12,RI,296
1084,2014,1,RI,326
1085,2014,2,RI,269
1086,2014,3,RI,312
1087,2014,4,RI,275
1088,2014,5,RI,283
1089,2014,6,RI,316
1090,2014,7,RI,363
1091,2014,8,RI,239
1092,2014,9,RI,318
1093,2014,10,RI,327
1094,2014,11,RI,328
1095,2014,12,RI,302
1096,2015,1,RI,310
1097,2015,2,RI,301
1098,2015,3,RI,297
1099,2015,4,RI,271
1100,2015,5,RI,290
1101,2015,6,RI,330
1102,2015,7,RI,359
1103,2015,8,RI,356
1104,2015,9,RI,309
1105,2015,10,RI,295
1106,2015,11,RI,285
1107,2015,12,RI,303
1108,2016,1,RI,311
1109,2016,2,RI,269
1110,2016,3,RI,292
1111,2016,4,RI,280
1112,2016,5,RI,288
1113,2016,6,RI,310
1114,2016,7,RI,369
1115,2016,8,RI,363
1116,2016,9,RI,308
1117,2016,10,RI,286
1118,2016,11,RI,282
1119,2016,12,RI,293
1120,2017,1,RI,297
